hour_index,hour_of_day,solar_kwh_per_mw,wind_kwh_per_wtg
3253,13,691.24,472.5958141928856
3254,14,779.11,578.2021707925154
3255,15,626.96,296.5785191293748
3256,16,395.37,170.94132906665942
3257,17,184.92,40.26767765255252
3258,18,3.77,435.5409612471922
3259,19,0.0,1408.5135410309902
3260,20,0.0,927.6218973244976
3261,21,0.0,1961.1801371853408
3262,22,0.0,889.3130687225986
3263,23,0.0,1393.5939339610754
3264,0,0.0,2631.672843065816
3265,1,0.0,2569.49206713361
3266,2,0.0,2607.823063772559
3267,3,0.0,2033.3518731958764
3268,4,0.0,1772.26951876808
3269,5,0.0,1288.5701707372252
3270,6,61.23,515.7154872299708
3271,7,198.45,202.8542724551876
3272,8,460.37,167.24790385850534
3273,9,657.93,166.06490847676244
3274,10,832.54,531.3185226779359
3275,11,907.21,141.56559144933868
3276,12,888.84,0.0
3277,13,814.96,853.9258509732955
3278,14,711.82,644.0676502214658
3279,15,495.64,1252.0367908422036
3280,16,339.77,1240.522944582049
3281,17,138.08,2629.517161784177
3282,18,0.0,2635.543095534669
3283,19,0.0,1331.3119943899296
3284,20,0.0,1447.8241180953462
3285,21,0.0,2635.48512333701
3286,22,0.0,2635.766872275382
3287,23,0.0,2623.280259729744
3288,0,0.0,2167.615940208349
3289,1,0.0,1412.219352264389
3290,2,0.0,591.0178708447706
3291,3,0.0,1212.6162869607251
3292,4,0.0,1119.8841091551226
3293,5,0.0,316.1918063666243
3294,6,30.85,160.5672221986891
3295,7,61.21,555.4048870987184
3296,8,213.22,19.12515666969512
3297,9,310.02,182.51828665655609
3298,10,484.55,592.0056021389953
3299,11,610.85,385.8506129036825
3300,12,890.7,145.39956164069176
3301,13,920.91,0.0
3302,14,852.75,0.0
3303,15,678.7,0.0
3304,16,428.37,243.29633722369417
3305,17,212.95,149.3903653134896
3306,18,10.66,0.0
3307,19,0.0,252.7916260267368
3308,20,0.0,1539.514569122577
3309,21,0.0,485.41177493625264
3310,22,0.0,933.8402686773323
3311,23,0.0,966.8970336370502
3312,0,0.0,386.8339244893602
3313,1,0.0,103.97415950716407
3314,2,0.0,402.41770191851646
3315,3,0.0,684.0545904751127
3316,4,0.0,244.676460749312
3317,5,0.0,299.16470330484697
3318,6,58.1,1716.3586456972052
3319,7,294.61,1496.370173295531
3320,8,577.6,2154.4088260409503
3321,9,804.57,2219.853408978587
3322,10,968.45,1065.4620313326786
3323,11,1043.24,1380.2276436393836
3324,12,1049.13,1001.4329129523674
3325,13,1043.7,1177.7104189623535
3326,14,893.29,602.4360956750884
3327,15,708.26,150.94119635347658
3328,16,465.25,266.7773792811289
3329,17,181.7,0.0
3330,18,2.13,80.09815532755525
3331,19,0.0,0.0
3332,20,0.0,383.301490730927
3333,21,0.0,2034.9590193113524
3334,22,0.0,2605.9288736116087
3335,23,0.0,2310.593524297015
3336,0,0.0,1886.699444110984
3337,1,0.0,847.1063758767897
3338,2,0.0,1562.7565686715525
3339,3,0.0,2471.112260796641
3340,4,0.0,1626.3368030865363
3341,5,0.0,1471.8578681752906
3342,6,58.86,2474.0038859263927
3343,7,301.12,2129.98990629227
3344,8,592.4,2597.595936331955
3345,9,818.53,2058.403614523153
3346,10,982.38,2637.8309753873755
3347,11,1037.71,2117.252334786664
3348,12,1030.6,1128.9157247432638
3349,13,1025.79,699.9981763945746
3350,14,917.87,1270.6490623298832
3351,15,730.14,1071.556887706402
3352,16,477.62,761.1517011493061
3353,17,178.4,662.5278533594648
3354,18,1.75,224.0248578004496
3355,19,0.0,609.7274981725277
3356,20,0.0,2566.6691237201244
3357,21,0.0,2637.0598724117976
3358,22,0.0,2290.900792217846
3359,23,0.0,2041.52096801029
3360,0,0.0,1919.1922488644143
3361,1,0.0,515.6125186373164
3362,2,0.0,483.209140727361
3363,3,0.0,0.0
3364,4,0.0,0.0
3365,5,0.0,277.0445139644692
3366,6,55.51,413.7448816520434
3367,7,300.5,482.7768992266506
3368,8,588.78,1214.915160254535
3369,9,826.1,0.0
3370,10,947.33,0.0
3371,11,1037.64,0.0
3372,12,1033.86,0.0
3373,13,993.66,195.8583094260837
3374,14,855.85,622.4661011516285
3375,15,670.31,564.2096860319884
3376,16,408.6,578.780081670317
3377,17,165.05,941.4918651561884
3378,18,0.0,814.8747111753545
3379,19,0.0,469.8050978063179
3380,20,0.0,380.1748655035868
3381,21,0.0,1853.5636020147103
3382,22,0.0,978.1679836766732
3383,23,0.0,42.55013350143965
3384,0,0.0,350.7444901667343
3385,1,0.0,371.43632847554494
3386,2,0.0,0.0
3387,3,0.0,0.0
3388,4,0.0,0.0
3389,5,0.0,0.0
3390,6,54.85,297.8958073540724
3391,7,290.99,1664.348955461098
3392,8,489.11,2576.625478627111
3393,9,645.14,2623.794432729848
3394,10,842.93,1475.3984522529831
3395,11,966.65,285.4704544219303
3396,12,1015.74,93.01541210377609
3397,13,957.29,12.661857524199656
3398,14,729.48,261.5392507229525
3399,15,606.94,30.75529334790498
3400,16,394.63,38.07314040567441
3401,17,167.34,697.8520825806264
3402,18,4.39,829.2388285017147
3403,19,0.0,1240.5150940725564
3404,20,0.0,771.8157861616969
3405,21,0.0,0.0
3406,22,0.0,88.46684161201367
3407,23,0.0,1038.7074379278238
3408,0,0.0,1065.890995309625
3409,1,0.0,1608.2797291765194
3410,2,0.0,1395.60339410774
3411,3,0.0,1627.5988573194868
3412,4,0.0,2608.6305413016967
3413,5,0.0,1777.4752935509005
3414,6,57.61,1263.1779292481392
3415,7,290.37,1088.3346969239774
3416,8,582.21,1243.0469273986316
3417,9,803.82,748.0142748919233
3418,10,951.51,335.4863683940892
3419,11,1043.62,0.0
3420,12,1038.37,254.15704418556675
3421,13,995.87,84.48009848555472
3422,14,889.05,0.0
3423,15,711.43,0.0
3424,16,468.35,283.7569030675384
3425,17,179.96,0.0
3426,18,3.63,315.70191186248854
3427,19,0.0,2087.574881230259
3428,20,0.0,2159.836446112131
3429,21,0.0,1431.171551822287
3430,22,0.0,1520.0533025731993
3431,23,0.0,2637.778191532367
3432,0,0.0,2637.8862972587053
3433,1,0.0,2637.8862972587053
3434,2,0.0,2578.645557115442
3435,3,0.0,1160.4228164352871
3436,4,0.0,906.3088488829948
3437,5,0.0,1359.8551749240214
3438,6,57.95,1207.7522810231342
3439,7,334.52,360.710366894015
3440,8,660.6,76.41746721333946
3441,9,904.11,614.0822977303282
3442,10,1059.42,167.58463114346972
3443,11,1050.19,6.085026750068243
3444,12,1043.14,0.0
3445,13,1038.43,0.0
3446,14,993.82,202.59647457515476
3447,15,791.12,168.208053403614
3448,16,512.67,0.0
3449,17,194.85,0.0
3450,18,2.34,0.0
3451,19,0.0,0.0
3452,20,0.0,0.0
3453,21,0.0,0.0
3454,22,0.0,429.1344133277041
3455,23,0.0,2575.9874518693546
3456,0,0.0,2637.8862972587053
3457,1,0.0,2637.8862972587053
3458,2,0.0,2637.8862972587053
3459,3,0.0,2637.8862972587053
3460,4,0.0,2637.8862972587053
3461,5,0.0,2632.1230192956696
3462,6,57.39,2441.8923022056856
3463,7,328.45,2538.6546824144143
3464,8,642.75,1069.9084441819832
3465,9,882.93,607.3902811530285
3466,10,1051.34,1690.0758497474071
3467,11,1046.84,2215.135784197748
3468,12,1039.38,2635.9686984547848
3469,13,1034.32,2637.645293521752
3470,14,980.74,2637.8178262735823
3471,15,786.55,1836.7072120628184
3472,16,512.58,1186.7868523885647
3473,17,196.05,263.45561696450847
3474,18,3.16,780.2051279451823
3475,19,0.0,2629.4791836655318
3476,20,0.0,2637.8862972587053
3477,21,0.0,2635.48512333701
3478,22,0.0,2625.499684884276
3479,23,0.0,2250.832624800431
3480,0,0.0,2587.191414585017
3481,1,0.0,2637.8862972587053
3482,2,0.0,2466.0260260280184
3483,3,0.0,2195.8865419561494
3484,4,0.0,555.7974869637374
3485,5,0.0,852.8472312067788
3486,6,56.87,1368.3807884647842
3487,7,325.19,2621.9038945925795
3488,8,634.36,2319.798887063883
3489,9,878.0,2618.5563541316383
3490,10,1042.71,1118.763121637314
3491,11,1046.69,1301.1876008605025
3492,12,1039.55,1748.0734845742088
3493,13,1034.67,2553.8246744042667
3494,14,974.73,1123.4869495976288
3495,15,774.17,2431.0498920328428
3496,16,506.88,2138.433008448293
3497,17,196.15,772.9830333622454
3498,18,4.02,391.0037154920228
3499,19,0.0,439.5458649718087
3500,20,0.0,1676.3483154356563
3501,21,0.0,2637.629166244322
3502,22,0.0,2637.8862972587053
3503,23,0.0,2637.1385342811022
3504,0,0.0,2637.8862972587053
3505,1,0.0,2637.79121574624
3506,2,0.0,1869.3889417832197
3507,3,0.0,1407.8905220477056
3508,4,0.0,1237.1268160041116
3509,5,0.0,1358.7238459926484
3510,6,58.1,2441.3739165811007
3511,7,337.89,2547.643554452386
3512,8,663.62,2282.396182746805
3513,9,908.76,482.0165612252446
3514,10,1053.95,688.7397316845994
3515,11,1044.67,574.6945119822502
3516,12,1037.5,996.9498138492634
3517,13,1032.79,425.0113321470906
3518,14,979.15,0.0
3519,15,775.14,92.68172758068764
3520,16,499.34,283.9540431018856
3521,17,188.87,116.31199546547788
3522,18,1.3,116.3772479295578
3523,19,0.0,201.1268075495368
3524,20,0.0,468.2935180148345
3525,21,0.0,2467.150922063984
3526,22,0.0,2290.8486865694003
3527,23,0.0,1522.91645456809
3528,0,0.0,2140.192262231945
3529,1,0.0,1737.1372784587904
3530,2,0.0,938.6603635502672
3531,3,0.0,1112.9563473273154
3532,4,0.0,1017.5397153386738
3533,5,0.0,803.4051242008306
3534,6,52.15,486.49860977014646
3535,7,279.77,472.8040078700979
3536,8,535.45,2418.1951676002973
3537,9,753.43,2637.8862972587053
3538,10,911.45,2408.3193408671696
3539,11,993.74,686.5057483953036
3540,12,1004.9,354.62370835148005
3541,13,920.97,132.729333873455
3542,14,828.9,0.0
3543,15,658.53,567.5240837497627
3544,16,422.6,0.0
3545,17,187.55,0.0
3546,18,5.65,0.0
3547,19,0.0,0.0
3548,20,0.0,0.0
3549,21,0.0,887.4651296512732
3550,22,0.0,2014.59719461708
3551,23,0.0,2453.933330142268
3552,0,0.0,2637.8862972587053
3553,1,0.0,2637.8862972587053
3554,2,0.0,2623.8000576726563
3555,3,0.0,1867.3457426711327
3556,4,0.0,1398.8103976789969
3557,5,0.0,892.3109250307386
3558,6,53.51,640.6914860463214
3559,7,306.47,360.650154191642
3560,8,423.02,471.4915871451382
3561,9,695.54,784.8351793473895
3562,10,824.73,544.4092660916521
3563,11,576.01,1104.458953524457
3564,12,693.76,59.159977207515645
3565,13,1047.6,12.339461006184855
3566,14,757.93,531.3095515663667
3567,15,375.43,936.9563561484348
3568,16,386.26,342.70247207745336
3569,17,178.81,904.3123646888744
3570,18,16.79,1402.2045671267583
3571,19,0.0,2374.284204263466
3572,20,0.0,1663.2835383154988
3573,21,0.0,1227.7017809576805
3574,22,0.0,2108.908300199133
3575,23,0.0,2270.6782040052576
3576,0,0.0,2637.8862972587053
3577,1,0.0,2637.8862972587053
3578,2,0.0,2637.8862972587053
3579,3,0.0,2612.8458210548365
3580,4,0.0,2637.7584675868984
3581,5,0.0,1897.4014690726049
3582,6,55.67,332.01414978606743
3583,7,232.67,1221.0689748858008
3584,8,501.82,995.8762357928922
3585,9,729.13,652.8508346241679
3586,10,849.79,660.4348948189381
3587,11,909.01,1685.6919902749248
3588,12,944.94,1103.701446404704
3589,13,759.48,394.3663482597016
3590,14,694.75,503.2195681914986
3591,15,549.67,221.4248644400912
3592,16,298.55,454.7311371678378
3593,17,141.2,1099.491334910308
3594,18,0.0,1390.8260191539096
3595,19,0.0,2403.4269834972
3596,20,0.0,197.09210964859244
3597,21,0.0,600.6808543263272
3598,22,0.0,2026.676182436919
3599,23,0.0,2581.3344900597094
3600,0,0.0,2287.971445963524
3601,1,0.0,1575.547556425439
3602,2,0.0,2374.780526966772
3603,3,0.0,2629.245916429424
3604,4,0.0,2636.299182292539
3605,5,0.0,2626.5599867786573
3606,6,57.83,2637.8862972587053
3607,7,287.25,2636.1418886797915
3608,8,554.13,1440.045215974785
3609,9,780.14,203.36285833217812
3610,10,882.95,0.0
3611,11,985.0,0.0
3612,12,1025.31,125.0327483437192
3613,13,993.0,234.0083237337365
3614,14,905.33,0.0
3615,15,745.52,0.0
3616,16,472.81,0.0
3617,17,190.56,276.0277679693332
3618,18,6.8,510.093795765582
3619,19,0.0,111.42181425178332
3620,20,0.0,190.80259700031868
3621,21,0.0,911.7926043236604
3622,22,0.0,1353.0596869569522
3623,23,0.0,2000.342348732985
3624,0,0.0,2572.28597031664
3625,1,0.0,1879.1774431389947
3626,2,0.0,1360.162758711278
3627,3,0.0,1086.450015094129
3628,4,0.0,1502.54440111998
3629,5,0.0,2568.3237869607683
3630,6,62.28,1518.0416847554477
3631,7,303.82,978.2597236166952
3632,8,599.71,800.549065472201
3633,9,839.69,192.23520916749533
3634,10,1012.44,177.2947600480342
3635,11,1079.3,383.9927581276777
3636,12,1074.63,770.7002781532315
3637,13,1071.69,162.4782458711737
3638,14,964.88,426.2433983090787
3639,15,771.51,577.5177202834846
3640,16,501.24,1971.041437658164
3641,17,203.37,2636.7794516092085
3642,18,6.92,2459.904952511737
3643,19,0.0,1749.733209508985
3644,20,0.0,2637.7882746528985
3645,21,0.0,1620.4849901154098
3646,22,0.0,2580.6739226135023
3647,23,0.0,2399.33877017744
3648,0,0.0,1220.2188409366777
3649,1,0.0,564.7785491596303
3650,2,0.0,0.0
3651,3,0.0,416.67311269996617
3652,4,0.0,684.2027828805353
3653,5,0.0,2186.049700684497
3654,6,60.37,2357.046414721926
3655,7,312.25,1563.136207272258
3656,8,622.4,1164.6649752505969
3657,9,868.41,2185.412961495029
3658,10,1043.43,1123.1632928394274
3659,11,1058.62,792.8721745614325
3660,12,1051.26,2371.3281354715523
3661,13,1046.18,1921.18471302973
3662,14,976.63,650.2862018798243
3663,15,773.08,1529.382936763051
3664,16,504.19,1210.8498624229026
3665,17,199.74,1313.0790418590818
3666,18,5.85,2610.8966759785194
3667,19,0.0,2269.408657076103
3668,20,0.0,1418.474779075185
3669,21,0.0,2439.5673967710795
3670,22,0.0,2562.128598032169
3671,23,0.0,1298.3082718280536
3672,0,0.0,2444.344654269026
3673,1,0.0,2600.178398989429
3674,2,0.0,2327.7257651133264
3675,3,0.0,907.8552075066684
3676,4,0.0,1107.55169370343
3677,5,0.0,1796.9109695556372
3678,6,59.41,2249.370130727223
3679,7,300.68,2438.6637106825647
3680,8,598.12,2488.9501819108395
3681,9,838.29,2066.2734600220106
3682,10,993.78,2632.3044515164765
3683,11,1073.06,1507.751141778857
3684,12,1067.69,2490.086927202157
3685,13,1045.66,2636.71353078068
3686,14,927.17,1983.59673281935
3687,15,740.7,2583.4043224309244
3688,16,483.2,2637.1385342811022
3689,17,190.74,1189.882861198428
3690,18,5.52,0.0
3691,19,0.0,45.550140636151326
3692,20,0.0,207.146693546013
3693,21,0.0,0.0
3694,22,0.0,1754.2410458404815
3695,23,0.0,2610.4222063146667
3696,0,0.0,2244.423903122746
3697,1,0.0,1835.789436064358
3698,2,0.0,1234.8226148794208
3699,3,0.0,1404.5671196452638
3700,4,0.0,2052.026347291445
3701,5,0.0,1505.2589016772647
3702,6,55.15,686.9479830886036
3703,7,305.89,2161.7814363176903
3704,8,606.38,1778.3511104706058
3705,9,822.67,1028.040362811363
3706,10,986.18,1215.1289968101844
3707,11,1076.61,2603.265055693009
3708,12,1071.69,2612.9472159584666
3709,13,1013.08,2068.1617461637725
3710,14,893.6,2637.8862972587053
3711,15,694.52,2637.8862972587053
3712,16,442.4,2121.134996012547
3713,17,171.96,2618.232793096735
3714,18,1.34,204.29764964649544
3715,19,0.0,0.0
3716,20,0.0,1608.2821453904398
3717,21,0.0,2037.911754374538
3718,22,0.0,1131.8399404086583
3719,23,0.0,187.60633052557137
3720,0,0.0,0.0
3721,1,0.0,0.0
3722,2,0.0,163.11823495654423
3723,3,0.0,1108.5292389096298
3724,4,0.0,1567.8977851840457
3725,5,0.0,1921.942926583428
3726,6,25.67,1807.592269224156
3727,7,24.12,1332.6015951502193
3728,8,157.32,575.4243631623352
3729,9,334.4,2465.566942535434
3730,10,363.55,2321.3879631586224
3731,11,482.87,2499.1687313748616
3732,12,533.78,820.612561862923
3733,13,426.57,469.8684836660828
3734,14,412.4,646.4599278716236
3735,15,240.06,629.6398009626444
3736,16,184.64,959.63031091404
3737,17,139.6,197.2796493755365
3738,18,3.84,201.23885077081357
3739,19,0.0,0.0
3740,20,0.0,368.0159160559227
3741,21,0.0,2426.299943952228
3742,22,0.0,2623.4947676474394
3743,23,0.0,2611.1755020589385
3744,0,0.0,2637.19590391159
3745,1,0.0,2601.254826862281
3746,2,0.0,2313.0354599069183
3747,3,0.0,695.838479803396
3748,4,0.0,641.0210618117021
3749,5,0.0,1027.1455534100774
3750,6,53.68,1207.1256799601222
3751,7,319.01,1920.9195730827964
3752,8,674.75,2608.8437406679177
3753,9,798.12,2637.19590391159
3754,10,863.86,2637.8862972587053
3755,11,771.98,2591.19235668403
3756,12,413.86,2172.785615766992
3757,13,201.14,2636.71353078068
3758,14,81.9,2618.321025397382
3759,15,63.39,2637.19590391159
3760,16,121.98,2637.19590391159
3761,17,89.41,2637.8862972587053
3762,18,0.0,2637.8862972587053
3763,19,0.0,2630.4856813225224
3764,20,0.0,2419.1956886462663
3765,21,0.0,2512.835228145172
3766,22,0.0,2557.7798192000423
3767,23,0.0,2615.3436797043623
3768,0,0.0,2520.295230096141
3769,1,0.0,2631.0156119462554
3770,2,0.0,2633.626757870215
3771,3,0.0,2637.8862972587053
3772,4,0.0,2637.8862972587053
3773,5,0.0,2636.6076474235865
3774,6,60.14,2057.4856492263752
3775,7,303.16,1087.720896354102
3776,8,641.2,2255.474960909068
3777,9,912.54,2625.885682589517
3778,10,1013.45,2637.8862972587053
3779,11,920.72,2637.8862972587053
3780,12,857.17,2625.8212240392845
3781,13,752.54,2637.8862972587053
3782,14,650.27,2637.8345546693445
3783,15,542.64,2637.1385342811022
3784,16,364.07,2637.8862972587053
3785,17,164.48,2637.7882746528985
3786,18,1.34,2637.8862972587053
3787,19,0.0,2637.8862972587053
3788,20,0.0,2453.582658131025
3789,21,0.0,560.8666965743898
3790,22,0.0,281.1191638024648
3791,23,0.0,1318.0093348817245
3792,0,0.0,1396.583159834667
3793,1,0.0,2541.412480328111
3794,2,0.0,1642.2355463877836
3795,3,0.0,2183.708426216177
3796,4,0.0,1952.229536531025
3797,5,0.0,1474.131883437506
3798,6,61.2,1951.9796651995557
3799,7,211.96,340.7495729092392
3800,8,446.12,303.5719448915564
3801,9,514.9,495.0650541936732
3802,10,796.12,497.241026166655
3803,11,827.21,1586.345068274704
3804,12,862.46,477.878665365434
3805,13,900.27,0.0
3806,14,709.94,167.51587523665128
3807,15,576.55,703.6335545150775
3808,16,370.95,0.0
3809,17,145.31,1613.937091008723
3810,18,0.0,131.35823571593147
3811,19,0.0,111.30077888579105
3812,20,0.0,1639.790332904396
3813,21,0.0,2636.3626328504624
3814,22,0.0,2609.538750515893
3815,23,0.0,2637.7944225266897
3816,0,0.0,2558.886498133127
3817,1,0.0,2088.880719729468
3818,2,0.0,2554.993144275106
3819,3,0.0,2337.333917929955
3820,4,0.0,1632.637697464783
3821,5,0.0,1542.3242810382835
3822,6,56.62,2636.395620318049
3823,7,290.81,2563.808096422742
3824,8,584.15,2524.886415391236
3825,9,819.05,2587.589742060579
3826,10,990.64,2251.1782487566124
3827,11,1078.64,2563.2791429660188
3828,12,1073.16,2637.313988691847
3829,13,1070.29,2467.831634218508
3830,14,955.39,1559.3827061521226
3831,15,761.59,2622.9057725512725
3832,16,497.73,2453.708433598837
3833,17,201.59,1415.4116083026454
3834,18,8.74,1118.7392881347787
3835,19,0.0,2577.011830148844
3836,20,0.0,2345.191808358249
3837,21,0.0,2637.8862972587053
3838,22,0.0,2623.0965517324853
3839,23,0.0,2636.692296845146
3840,0,0.0,2636.8632763415794
3841,1,0.0,2601.6309665166445
3842,2,0.0,1007.6455502997836
3843,3,0.0,1348.0200170765115
3844,4,0.0,2584.0343784255465
3845,5,0.0,2603.4685152635966
3846,6,55.86,2561.200044419665
3847,7,287.27,2449.346279584064
3848,8,583.47,2637.8862972587053
3849,9,708.37,2599.3863932129843
3850,10,852.25,2583.3832491666467
3851,11,999.63,572.6940741561218
3852,12,958.06,288.1135733263713
3853,13,849.13,2098.1930971968977
3854,14,762.89,2637.7167133939706
3855,15,570.52,2637.7882746528985
3856,16,408.62,2637.8862972587053
3857,17,178.3,899.9800347764498
3858,18,3.6,1252.8392822166795
3859,19,0.0,2623.5655154581727
3860,20,0.0,2635.1251970910603
3861,21,0.0,2636.768117640964
3862,22,0.0,2604.803043424166
3863,23,0.0,1521.0017856165184
3864,0,0.0,1469.6503533271896
3865,1,0.0,2139.3550111599457
3866,2,0.0,1937.5686774798096
3867,3,0.0,2344.330010405336
3868,4,0.0,1289.2859050789425
3869,5,0.0,1863.0910975109637
3870,6,55.1,1225.965544230772
3871,7,283.16,867.4983163397029
3872,8,567.67,661.9093244783218
3873,9,796.45,484.1608437405619
3874,10,974.65,480.48041057206143
3875,11,1054.26,277.80247966676643
3876,12,1064.13,406.9160272710319
3877,13,1024.77,1266.370055540359
3878,14,909.01,2420.016026770383
3879,15,709.61,1628.0471625985083
3880,16,457.17,1643.309136634387
3881,17,182.5,2471.223596984454
3882,18,6.49,2637.8862972587053
3883,19,0.0,2636.130836285926
3884,20,0.0,2545.380254703974
3885,21,0.0,2297.944957273316
3886,22,0.0,2346.570386022546
3887,23,0.0,2492.9359718011137
3888,0,0.0,2572.1341921344524
3889,1,0.0,2624.5483433814024
3890,2,0.0,2499.7609779156896
3891,3,0.0,1947.9750554893487
3892,4,0.0,1937.1331400201063
3893,5,0.0,778.856063532316
3894,6,56.03,876.870565232967
3895,7,296.49,1444.6261970463866
3896,8,600.85,1440.8627278135657
3897,9,842.95,2101.0093902392364
3898,10,1010.79,2437.1167695756267
3899,11,1084.61,2602.302343201555
3900,12,1080.31,2602.056377940204
3901,13,1065.33,2625.724633336113
3902,14,950.56,2600.739642872269
3903,15,748.53,1621.2357086747452
3904,16,490.91,1286.7663317790732
3905,17,208.88,2637.8862972587053
3906,18,7.87,2637.8862972587053
3907,19,0.0,2637.4531359450284
3908,20,0.0,2637.156490193271
3909,21,0.0,2637.4267948018314
3910,22,0.0,2632.2441805607805
3911,23,0.0,2611.807240755235
3912,0,0.0,2607.1193691335907
3913,1,0.0,2489.7256833619776
3914,2,0.0,1701.319547873621
3915,3,0.0,1794.9871660234817
3916,4,0.0,1320.1780250894867
3917,5,0.0,1333.2598092821058
3918,6,53.32,1751.1773422448853
3919,7,316.92,2280.015824445834
3920,8,640.7,2637.8862972587053
